소속,직위,성명,본인과의 관계,재산 구분,재산의 종류,소재지 면적 등 권리의 명세,종전가액(천원),증가액(천원),감소액(천원),현재가액(천원),변동사유
국회,국회의원,황정아,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2015년식 싼타페 2.0(2 WD) 배기량(1,995cc)","4,400",0,895,"3,505",
국회,국회의원,황정아,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2017년식 쏘나타 뉴라이즈 2.0 배기량(1,998cc)","10,630",0,"1,920","8,710",
국회,국회의원,황정아,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2015년식 싼타페 2.0(2 WD) 배기량(1,995cc)","4,400",0,895,"3,505",
국회,국회의원,황정아,본인,예금,,"(주)KB손해보험 20,585(1,763 증가), (주)카카오페이증권 12(91 감소), 국민은행 13,642(2,351 감소), 농협은행 18,970(18,970 증가), 농협중앙회 13, 미래에셋증권 458,439(100,442 증가), 삼성증권 3, 새마을금고중앙회 101(1 증가), 신한라이프생명보험 25,169(142 증가), 주식회사 카카오뱅크 55,319(3,799 증가), 케이뱅크 94,776(21,966 감소), 한국투자증권 252,274(70,453 증가), 한화생명보험주식회사 10,140, 한화손해보험 15,572(1,981 증가), 현대해상화재보험 7,449(469 증가)","798,852","338,483","164,871","972,464",주택판매 대금 및 ETF평가액 증가
국회,국회의원,황정아,배우자,예금,,"(주)카카오페이증권 13,855(12,703 증가), KB증권 0(1,289 감소), 국민은행 166(41 감소), 미래에셋증권 564,068(204,276 증가), 삼성증권 0(105 감소), 신한은행 102(237 감소), 우리은행 293(293 증가), 주식회사 카카오뱅크 54,402(46,064 증가), 중소기업은행 3,000(8,000 감소), 케이뱅크 80,039(38,577 증가), 토스뱅크(주) 37,994(21,827 증가), 토스증권(주) 15,425(22,533 감소), 한국투자증권 424,689(209,419 증가), 한화생명보험주식회사 24,312, 현대해상화재보험 2,012(356 증가), 흥국화재해상보험(주) 16,383(1,249 증가)","734,181","643,772","141,213","1,236,740",
국회,국회의원,황정아,부,예금,,"(주)KB손해보험 417(522 감소), DB손해보험(주) 438(238 증가), 국민은행 9, 농협중앙회 9,776(5,427 증가), 미래에셋증권 69,933(9,810 증가), 삼성화재해상보험 840(120 증가), 새마을금고중앙회 216(2 증가), 신용협동조합중앙회 18,401(4,673 감소), 신한은행 10,851","100,479","32,941","22,539","110,881",
국회,국회의원,황정아,본인,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,,"농협은행 326,524(183,617 증가)","142,907","202,587","18,970","326,524",후원금의 증가
국회,국회의원,황정아,본인,증권,회사채,엘지디스플레이44-1(녹) 0주,"3,060",0,"3,060",0,보유채권의 만기회수
국회,국회의원,황정아,배우자,증권,금융채,복리맞춤채권(1석7조통장) 0주,"8,000",0,"8,000",0,
국회,국회의원,황정아,배우자,증권,회사채,"BNK금융조건부(상)8 0주, 한국전력1121 0주, 한국전력1189 0주","11,257",0,"11,257",0,
국회,국회의원,황정아,배우자,증권,기타(채권),외화RP(USD)(개인수시형) 0주,0,"1,440",0,"1,440",
국회,국회의원,황정아,부,증권,상장주식,SK아이이테크놀로지 1주,22,3,0,25,
국회,국회의원,황정아,배우자,채무,금융채무,"삼성화재해상보험 0(46,150 감소), 우리은행 267,425(267,425 증가)","46,150","267,425","46,150","267,425",신규 주택담보대출 실행
국회,국회의원,황정아,총 계,채무,,,"2,644,794","1,728,145","1,105,620","3,267,319","증감액: 622,525천원 (가액변동: -10,713천원)"
국회,국회의원,황희,본인,건물,상가(전세(임차 )권),서울특별시 양천구 목동 대한민국예술인센터 5층 일부 건물 153.36㎡,"20,000",0,0,"20,000",변동없음
국회,국회의원,황희,배우자,건물,아파트(전세(임 차)권),서울특별시 양천구 목동 목동신시가지아파트6단지 건물 95.03㎡,"400,000",0,0,"400,000",변동없음
국회,국회의원,황희,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2017년식 G80 배기량(3,342cc)","12,989",181,0,"13,170",가액변동
국회,국회의원,황희,본인,예금,,"(주)KEB하나은행 87, DB손해보험(주) 58(58 증가), 국민은행 979, 농협은행 901(7,324 감소), 새마을금고중앙회 30, 스탠다드차타드은행 1, 신용협동조합중앙회 211(4 증가), 한국투자증권 33, 흥국화재해상보험(주) 1,425(1,425 증가)","9,562","1,487","7,324","3,725",급여저축 및 생활비지출 등
국회,국회의원,황희,배우자,예금,,"(주)KEB하나은행 251, DB손해보험(주) 56(56 증가), KB라이프생명보험 11,088, KB증권 8, 국민은행 227,244(5,082 증가), 농협은행 37, 메리츠화재해상보험(보험) 5,941(927 증가), 새마을금고중앙회 30, 신용협동조합중앙회 50, 신한은행 10,024(1,318 증가), 흥국화재해상보험(주) 831(831 증가)","247,346","8,253",39,"255,560",
국회,국회의원,황희,장녀,예금,,"Wells fargo Bank 10,966(8,180 증가), 국민은행 34,708(952 증가)","36,542","9,171",39,"45,674",
국회,국회의원,황희,본인,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,,"농협은행 69,306(9,888 감소)","79,194",0,"9,888","69,306",후원회기부금 및 의정활동 지출
국회,국회의원,황희,배우자,채무,,사인간채무,"70,000",0,0,"70,000",변동없음
국회,국회의원,황희,부,고지거부 및 등록제외사항,,고지거부,0,0,0,0,기타
국회,국회의원,황희,총 계,고지거부 및 등록제외사항,,,"735,633","19,092","17,290","737,435","증감액: 1,802천원 (가액변동: 181천원)"
국회,국회사무총장,김민기,배우자,건물,아파트(전세(임 차)권),경기도 용인시 기흥구 상하동 지석마을 그대가 크레던스 건물 84.79㎡,"250,000",0,0,"250,000",변동없음
국회,국회사무총장,김민기,장남,건물,아파트(전세(임 차)권),경기도 성남시 수정구 창곡동 성남위례 LH36단지 건물 0.00㎡ (건물 14.98㎡ 감소),"10,840",0,"10,840",0,임대차 계약 해지
국회,국회사무총장,김민기,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2002년식 소렌토TLX 배기량(2,498cc)","1,070",0,110,960,가액변동
국회,국회사무총장,김민기,배우자,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2021년식 G80 2.5T 배기량(2,497cc)","36,310",0,"1,080","35,230",가액변동
국회,국회사무총장,김민기,본인,예금,,"국민은행 3,751, 농협은행 10, 농협중앙회 1,750(1,147 감소), 신한은행 123, 씨티은행 98(3 증가), 우리은행 49(2 증가)","6,923",5,"1,147","5,781",예금 및 보험납입액 증가 등
국회,국회사무총장,김민기,배우자,예금,,"DB손해보험(주) 34,632(3,311 증가), 교보생명보험 88,012(1,256 증가), 국민은행 4,103(137 감소), 농협중앙회 7,029(6,701 증가), 삼성생명보험 117,712(6,993 증가), 신한은행 588(560 증가), 에이스아메리칸화재해상보험 4,148(465 증가), 한화손해보험 11,669(1,740 증가)","247,004","21,026",137,"267,893",
국회,국회사무총장,김민기,장남,예금,,"국민은행 4,552(1 증가), 농협은행 6,300(6,300 증가), 농협중앙회 19,061(18,835 증가), 삼성생명보험 2,924(2,924 증가), 우리은행 105, 주식회사 카카오뱅크 70, 중소기업은행 236(41 감소), 한화손해보험 6,590(1,621 증가)","10,198","30,980","1,340","39,838",예금 및 보험납입액 증가 등
국회,국회사무총장,김민기,차남,예금,,"국민은행 2,158(866 감소), 토스증권(주) 0(3 감소), 한화손해보험 6,112(1,505 증가)","7,634","1,725","1,089","8,270",
국회,국회사무총장,김민기,본인,채무,금융채무,"농협중앙회 78,763(2,978 감소)","81,741",0,"2,978","78,763",채무 일부 상환
국회,국회사무총장,김민기,장남,가상자산,,"가스 0개(0.00000154개 감소), 네오 0개(0.00017916개 감소), 리플 0개(0.09개 감소), 맵프로토콜 0개(0.00001121개 감소), 미스블록 0개(0.00018204개 감소), 바나나톡 0개(0.00018204개 감소), 보라 0개(0.00005435개 감소), 브라더뮤직플랫폼 0개(1.33131027개 감소), 비트코인골드 0개(0.00059634개 감소), 시리얼 0개(0.00005143개 감소), 오르빗체인 0개(0.00015232개 감소), 위드 0개(1.6744392개 감소), 이더리움 0개(0.00002934개 감소), 이더리움클래식 0개(0.00008106개 감소), 이더리움페어 0개(0.00012934개 감소), 이더리움피오더블유 0개(0.00012934개 감소), 체인링크 0개(0.00000172개 감소), 카이아 0개(0.00008876개 감소), 파일코인 0개(0.00117146개 감소)",0,0,0,0,거래소 탈퇴에 따른 소멸
국회,국회사무총장,김민기,모,고지거부 및 등록제외사항,,고지거부,0,0,0,0,독립생계유지
국회,국회사무총장,김민기,총 계,고지거부 및 등록제외사항,,,"488,238","53,736","12,765","529,209","증감액: 40,971천원 (가액변동: -1,190천원)"
국회,입법차장,진선희,본인,건물,아파트(전세(임 차)권),서울특별시 서대문구 북아현동 이편한세상신촌 건물 114.39㎡,"950,000",0,0,"950,000",
국회,입법차장,진선희,배우자,건물,오피스텔,충청남도 홍성군 홍북면 신경리 빌앤더스오피스텔 대지 34.32㎡ 건물 92.88㎡,"166,038",0,445,"165,593",가액변동
국회,입법차장,진선희,배우자,건물,오피스텔,서울특별시 강남구 논현동 대지 6.80㎡ 건물 72.84㎡,"2,620,000",0,0,"2,620,000",
국회,입법차장,진선희,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2020년식 그랜저 IG 배기량(2,500cc)","25,050",0,"2,870","22,180",가액변동
국회,입법차장,진선희,본인,예금,,"KB라이프생명보험 28,746(257 증가), KB증권 49,311(39,956 증가), 농협생명보험 0(2,540 감소), 농협은행 81,327(16,167 증가), 삼성생명보험 47,382, 엔에이치저축은행(주) 15, 토스뱅크(주) 10,280(4,276 증가), 한국산업은행 115,382(43,382 증가), 한국투자증권 0(208 감소)","231,153","206,037","104,747","332,443",급여 저축 및 주식 매도 등
국회,입법차장,진선희,배우자,예금,,"농협은행 36, 삼성생명보험 32,581(286 증가), 삼성증권 97,454(97,437 증가), 신한은행 121,290(86,288 증가), 토스뱅크(주) 4,389(18,498 감소), 한국산업은행 115,711(40,711 증가)","165,237","299,976","93,752","371,461",
국회,입법차장,진선희,장녀,예금,,"DISCOVER 14,754(1,564 감소), 신한은행 11,789(3,507 증가), 신한투자증권 6,005(6,005 증가)","24,600","16,005","8,057","32,548",
국회,입법차장,진선희,본인,증권,상장주식,"삼성전기 0주(3주 감소), 신세계 0주(10주 감소), 현대건설 0주(60주 감소)","3,225",0,"3,225",0,매도 및 평가액 변동
국회,입법차장,진선희,배우자,증권,상장주식,"삼성전자 2,000주, 현대차 100주(40주 증가)","119,120","150,330",0,"269,450",
국회,입법차장,진선희,배우자,증권,비상장주식,"주식회사 모다 9,000주","4,500",0,0,"4,500",
국회,입법차장,진선희,배우자,증권,기타(채권),"DGB캐피탈69-3 0주(26,895,000주 감소), 씨제이프레시웨이11 0주(150,391,000주 감소)","177,286",0,"177,286",0,
국회,입법차장,진선희,본인,채무,금융채무,"공무원연금공단 17,119, 농협은행 65,000(63,510 감소)","145,629",0,"63,510","82,119",급여 등으로 상환
국회,입법차장,진선희,배우자,채무,,사인간채무,"150,000",0,0,"150,000",
국회,입법차장,진선희,배우자,채무,금융채무,"신한은행 1,005,000","1,005,000",0,0,"1,005,000",
국회,입법차장,진선희,배우자,채무,건물임대채무,서울특별시 강남구 논현동 임대보증금,"100,000",0,0,"100,000",
국회,입법차장,진선희,배우자,채무,건물임대채무,충청남도 홍성군 홍북면 신경리 빌앤더스오피스텔 임대보증금,"10,000",0,0,"10,000",
국회,입법차장,진선희,부,고지거부 및 등록제외사항,,고지거부,0,0,0,0,독립생계유지
국회,입법차장,진선희,모,고지거부 및 등록제외사항,,고지거부,0,0,0,0,독립생계유지
국회,입법차장,진선희,총 계,고지거부 및 등록제외사항,,,"3,075,580","672,348","326,872","3,421,056","증감액: 345,476천원 (가액변동: 130,085천원)"
국회,사무차장,박태형,본인,토지,공장용지,"경기도 포천시 어룡동 281-2번지 3,930.00㎡ 중 1,119.56㎡","288,286","4,031",0,"292,317",가액변동
국회,사무차장,박태형,본인,토지,공장용지,"경기도 포천시 어룡동 281-5번지 2,540.00㎡ 중 1,052.33㎡","282,445","3,893",0,"286,338",가액변동
국회,사무차장,박태형,배우자,토지,공장용지,"경기도 포천시 어룡동 281-2번지 3,930.00㎡ 중 845.44㎡","217,700","3,044",0,"220,744",가액변동
국회,사무차장,박태형,배우자,토지,공장용지,"경기도 포천시 어룡동 281-5번지 2,540.00㎡ 중 776.47㎡","208,404","2,873",0,"211,277",가액변동
국회,사무차장,박태형,배우자,토지,전,"경기도 포천시 어룡동 196-1번지 2,304.00㎡ 중 1,152.00㎡","164,390",346,0,"164,736",가액변동
국회,사무차장,박태형,배우자,토지,전,경기도 포천시 어룡동 196-2번지 304.00㎡ 중 152.00㎡,"21,690",46,0,"21,736",가액변동
국회,사무차장,박태형,본인,건물,복합건물(주택+ 상가),경기도 하남시 망월동 대지 264.10㎡ 중 132.05㎡ 건물 494.95㎡ 중 247.48㎡,"1,100,000",0,0,"1,100,000",
국회,사무차장,박태형,배우자,건물,복합건물(주택+ 상가),경기도 하남시 망월동 대지 264.10㎡ 중 132.05㎡ 건물 494.95㎡ 중 247.47㎡,"1,100,000",0,0,"1,100,000",
국회,사무차장,박태형,배우자,건물,공장,"경기도 포천시 어룡동 건물 1,901.16㎡ 중 950.58㎡","65,392",742,0,"66,134",가액변동
국회,사무차장,박태형,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2014년식 X3 배기량(2,000cc)","13,200",0,"1,810","11,390",가액변동
국회,사무차장,박태형,본인,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,자동차,"2016년식 아반떼 AD 배기량(1,600cc)","6,390",0,650,"5,740",가액변동
국회,사무차장,박태형,본인,예금,,"(주)KEB하나은행 50, Bank of America 6,877(1,261 감소), 교보생명보험 28,200, 국민은행 100(1,150 감소), 농협은행 66(3,580 감소), 롯데손해보험 5,184(841 증가), 메리츠화재해상보험(보험) 536(536 증가), 미래에셋증권 431,156(97,273 증가), 삼성증권 43(23 증가), 새마을금고중앙회 20, 신한라이프생명보험 28,512(2,066 증가), 신한은행 50(1,800 감소), 주식회사 아이엠라이프생명보험 175,900(17,700 증가), 주식회사 카카오뱅크 40(40 증가), 중소기업중앙회 46,540(6,000 증가), 케이뱅크 1,610(5,390 감소), 한화손해보험 6,381(1,049 증가), 흥국화재해상보험(주) 25,032(3,341 증가)","640,609","282,054","166,366","756,297",전세보증금증가분 및 소득 저축 등
